Date,NoDur,Manuf,BusEq,Shops,Hlth,Benchmark
1985-04-01,-0.021300,-0.020400,-0.037300,0.000400,-0.017700,-0.019260
1985-05-01,0.079800,0.057100,0.027900,0.096000,0.093700,0.070900
1985-06-01,0.027600,0.013800,-0.007400,0.016000,0.022700,0.014540
1985-07-01,-0.026200,0.033300,0.045200,-0.039900,-0.004700,0.001540
1985-08-01,0.007000,-0.012500,-0.026200,-0.006100,-0.008200,-0.009200
1985-09-01,-0.005700,-0.043400,-0.046800,-0.043300,-0.039200,-0.035680
1985-10-01,0.035700,0.018300,0.029800,0.068300,0.028700,0.036160
1985-11-01,0.082300,0.085400,0.085500,0.079700,0.095600,0.085700
1985-12-01,0.054600,0.040600,0.083000,0.045400,0.035200,0.051760
1986-01-01,0.017900,0.021800,-0.003700,0.016500,0.010600,0.012620
1986-02-01,0.108300,0.097800,0.049200,0.078200,0.060700,0.078840
1986-03-01,0.081200,0.058200,-0.002300,0.085600,0.120800,0.068700
1986-04-01,0.004300,-0.026600,0.039100,0.004000,0.007100,0.005580
1986-05-01,0.088700,0.036900,0.008200,0.097700,0.072500,0.060800
1986-06-01,0.063200,-0.007700,-0.038900,0.039400,0.056800,0.022560
1986-07-01,-0.057300,-0.079400,-0.082400,-0.093900,-0.053600,-0.073320
1986-08-01,0.025800,0.071600,0.070200,0.016600,0.040000,0.044840
1986-09-01,-0.108500,-0.063800,-0.069800,-0.084600,-0.126000,-0.090540
1986-10-01,0.088600,0.056700,0.004900,0.073100,0.079800,0.060620
1986-11-01,0.007200,0.020600,0.036100,0.016100,0.013700,0.018740
1986-12-01,-0.032200,-0.016800,-0.037700,-0.059900,-0.012200,-0.031760
1987-01-01,0.144600,0.142300,0.164700,0.117200,0.131500,0.140060
1987-02-01,0.056100,0.048100,0.095200,0.098100,0.111200,0.081740
1987-03-01,0.011400,0.027000,0.027000,0.016800,0.001500,0.016740
1987-04-01,-0.036800,-0.020200,0.044300,-0.027000,-0.024500,-0.012840
1987-05-01,0.026300,0.000500,0.002600,-0.000500,0.012500,0.008280
1987-06-01,0.067900,0.050600,-0.000700,0.062600,0.047800,0.045640
1987-07-01,0.057300,0.083300,0.008500,0.057000,0.057900,0.052800
1987-08-01,0.036700,0.027200,0.076100,0.033300,0.022100,0.039080
1987-09-01,-0.027700,0.007600,-0.028200,-0.063700,-0.025700,-0.027540
1987-10-01,-0.209800,-0.285800,-0.256900,-0.279100,-0.203000,-0.246920
1987-11-01,-0.080000,-0.044300,-0.099500,-0.086500,-0.093100,-0.080680
1987-12-01,0.075600,0.102200,0.117800,0.085900,0.053500,0.087000
1988-01-01,0.030400,0.006300,-0.025000,0.056200,0.063700,0.026320
1988-02-01,0.060400,0.085300,0.074600,0.102700,0.042100,0.073020
1988-03-01,-0.015200,-0.006500,-0.048300,-0.011500,-0.024900,-0.021280
1988-04-01,-0.001700,0.018400,0.026900,0.016000,-0.020100,0.007900
1988-05-01,-0.002600,-0.000500,-0.013900,-0.014100,-0.003700,-0.006960
1988-06-01,0.033700,0.078300,0.095200,0.064400,0.027800,0.059880
1988-07-01,0.013100,-0.019200,-0.049500,-0.009300,0.005100,-0.011960
1988-08-01,-0.003400,-0.046500,-0.081500,-0.022600,-0.010800,-0.032960
1988-09-01,0.066900,0.036900,0.029000,0.081400,0.037600,0.050360
1988-10-01,0.083300,0.006500,-0.000800,0.013900,0.012600,0.023100
1988-11-01,-0.012200,-0.020200,-0.030400,-0.027000,-0.021300,-0.022220
1988-12-01,0.032700,0.024600,0.046300,0.015900,0.017600,0.027420
1989-01-01,0.056000,0.066200,0.071000,0.061800,0.068100,0.064620
1989-02-01,-0.012700,-0.020300,-0.037400,-0.018700,-0.012400,-0.020300
1989-03-01,0.057000,0.005000,-0.053900,0.026300,0.049100,0.016700
1989-04-01,0.058000,0.054800,0.052000,0.053500,0.054300,0.054520
1989-05-01,0.049300,0.043500,0.023900,0.052800,0.033700,0.040640
1989-06-01,0.014400,-0.031100,-0.032100,-0.021300,-0.029500,-0.019920
1989-07-01,0.119000,0.077900,0.029600,0.091700,0.135700,0.090780
1989-08-01,-0.019800,0.034100,0.025200,0.026100,0.004000,0.013920
1989-09-01,-0.005700,-0.021800,-0.028100,-0.023500,0.023400,-0.011140
1989-10-01,-0.024500,-0.045900,-0.044700,-0.040300,0.003700,-0.030340
1989-11-01,0.016900,0.033400,-0.020300,0.012200,0.045600,0.017560
1989-12-01,0.013900,0.022900,-0.010200,0.012200,0.010400,0.009840
1990-01-01,-0.094700,-0.056600,-0.014400,-0.064100,-0.073000,-0.060560
1990-02-01,-0.005500,0.027400,0.039500,0.019300,-0.020800,0.011980
1990-03-01,0.046300,0.045500,0.046500,0.051600,0.038000,0.045580
1990-04-01,-0.001700,-0.030000,-0.019600,-0.020800,0.003400,-0.013740
1990-05-01,0.090900,0.077700,0.124200,0.115300,0.128100,0.107240
1990-06-01,0.020800,-0.005500,-0.013400,0.015300,0.044200,0.012280
1990-07-01,-0.007900,-0.000600,-0.076700,-0.041400,0.026700,-0.019980
1990-08-01,-0.073700,-0.118000,-0.119900,-0.120400,-0.066500,-0.099700
1990-09-01,-0.040700,-0.085400,-0.065300,-0.087700,-0.043200,-0.064460
1990-10-01,0.025000,-0.037500,-0.031800,-0.030400,0.014600,-0.012020
1990-11-01,0.065600,0.067600,0.110200,0.104300,0.096800,0.088900
1990-12-01,0.044000,0.054000,0.040900,0.033000,0.028700,0.040120
1991-01-01,0.051000,0.079400,0.150800,0.093900,0.047800,0.084580
1991-02-01,0.103100,0.058800,0.059800,0.083500,0.101600,0.081360
1991-03-01,0.048200,0.015300,0.002300,0.086000,0.062400,0.042840
1991-04-01,-0.009900,-0.002300,-0.027700,0.020200,-0.012100,-0.006360
1991-05-01,0.036100,0.074700,0.037100,0.077200,0.044700,0.053960
1991-06-01,-0.049600,-0.041500,-0.088700,-0.043100,-0.041900,-0.052960
1991-07-01,0.057700,0.022100,0.047600,0.053100,0.085100,0.053120
1991-08-01,0.054800,0.020200,0.028200,0.036000,0.029500,0.033740
1991-09-01,-0.032400,-0.024900,-0.015100,-0.031600,-0.003300,-0.021460
1991-10-01,-0.005400,0.016800,0.021100,-0.019400,0.065300,0.015680
1991-11-01,-0.004200,-0.058100,-0.043100,-0.012000,-0.025300,-0.028540
1991-12-01,0.147700,0.116400,0.093300,0.130400,0.166000,0.130760
1992-01-01,-0.031200,0.020400,0.063900,0.002800,-0.054400,0.000300
1992-02-01,0.010500,0.024900,0.038300,0.026400,-0.027400,0.014540
1992-03-01,-0.015100,-0.019800,-0.050700,-0.013600,-0.055300,-0.030900
1992-04-01,0.007600,0.020700,-0.008700,-0.035100,-0.023000,-0.007700
1992-05-01,0.013100,-0.006600,0.001600,0.002400,0.011100,0.004320
1992-06-01,-0.028100,-0.021300,-0.040400,-0.019200,-0.047800,-0.031360
1992-07-01,0.046700,0.019000,0.028900,0.038300,0.057900,0.038160
1992-08-01,0.008700,-0.030100,-0.043700,-0.005000,-0.034600,-0.020940
1992-09-01,0.010600,0.020300,0.033400,0.040800,-0.048600,0.011300
1992-10-01,-0.008200,0.003200,0.019800,0.043600,0.033400,0.018360
1992-11-01,0.036200,0.047000,0.065600,0.070800,0.048400,0.053600
1992-12-01,0.000500,0.020700,0.000300,0.006100,-0.013500,0.002820
1993-01-01,-0.008000,0.014500,0.048200,0.000900,-0.068700,-0.002620
1993-02-01,-0.021400,0.015600,-0.004700,-0.014800,-0.090100,-0.023080
1993-03-01,0.000000,0.026100,0.022700,0.027800,0.007300,0.016780
1993-04-01,-0.093200,-0.004800,-0.035600,-0.080900,0.012900,-0.040320
1993-05-01,0.026700,0.028000,0.087500,0.058700,0.036000,0.047380
1993-06-01,-0.006900,0.004700,-0.005300,-0.028900,-0.029800,-0.013240
1993-07-01,-0.023600,0.002200,-0.038500,0.007300,-0.059800,-0.022480
1993-08-01,0.043000,0.039000,0.065800,0.039300,0.030300,0.043480
1993-09-01,-0.018400,-0.017100,0.011800,-0.003800,0.008400,-0.003820
1993-10-01,0.060400,0.023500,0.016200,0.045900,0.059300,0.041060
1993-11-01,0.006900,0.012300,-0.001700,0.007600,0.009800,0.006980
1993-12-01,0.014700,0.042200,0.029800,-0.018800,0.023200,0.018220
1994-01-01,-0.004100,0.041200,0.046400,0.011000,0.017400,0.022380
1994-02-01,-0.012700,-0.006400,0.017500,0.018800,-0.054200,-0.007400
1994-03-01,-0.040400,-0.044300,-0.038000,-0.048400,-0.067500,-0.047720
1994-04-01,0.012300,-0.013900,-0.015000,0.002100,0.022500,0.001600
1994-05-01,-0.013500,0.019400,0.020900,-0.018100,0.043100,0.010360
1994-06-01,-0.019000,-0.023200,-0.051300,-0.026300,-0.034200,-0.030800
1994-07-01,0.029200,0.048500,0.037900,0.009400,0.011000,0.027200
1994-08-01,0.060500,0.038500,0.092200,0.044100,0.108700,0.068800
1994-09-01,-0.003200,-0.018200,-0.003900,-0.023200,0.017100,-0.006280
1994-10-01,0.022000,0.001800,0.071000,0.013000,0.009100,0.023380
1994-11-01,-0.016700,-0.052500,-0.020900,-0.034200,0.004300,-0.024000
1994-12-01,0.013300,0.045500,0.024700,-0.027000,0.005700,0.012440
1995-01-01,0.018100,-0.002100,-0.008000,0.015900,0.060600,0.016900
1995-02-01,0.029400,0.058700,0.066800,0.026600,0.023200,0.040940
1995-03-01,0.027600,0.032100,0.045800,0.036200,0.027700,0.033880
1995-04-01,0.019000,0.026600,0.082600,-0.017200,0.030000,0.028200
1995-05-01,0.047500,0.031300,0.029300,0.026700,0.016300,0.030220
1995-06-01,0.016800,0.026700,0.097200,0.049400,0.044800,0.046980
1995-07-01,0.011500,0.045900,0.077100,0.035700,0.054700,0.044980
1995-08-01,0.006400,-0.002900,0.000000,-0.027100,0.010300,-0.002660
1995-09-01,0.067300,0.015000,0.012600,0.028900,0.073800,0.039520
1995-10-01,0.005400,-0.026700,0.014900,-0.054800,0.010300,-0.010180
1995-11-01,0.045200,0.064000,-0.004600,0.061400,0.049300,0.043060
1995-12-01,0.015100,0.019000,-0.041200,-0.008400,0.058900,0.008680
1996-01-01,0.026100,0.027300,0.019800,-0.003000,0.060500,0.026140
1996-02-01,0.032200,0.005600,0.063300,0.044100,-0.011200,0.026800
1996-03-01,-0.008400,0.028800,-0.033500,0.059700,0.002100,0.009740
1996-04-01,0.001700,0.024900,0.097000,0.042700,-0.006100,0.032040
1996-05-01,0.065500,0.028900,0.038800,0.043900,0.039100,0.043240
1996-06-01,0.032000,-0.003300,-0.047300,-0.017100,-0.002500,-0.007640
1996-07-01,-0.040500,-0.044600,-0.073900,-0.076200,-0.062500,-0.059540
1996-08-01,-0.008100,0.034500,0.043800,0.060700,0.043100,0.034800
1996-09-01,0.037500,0.058900,0.107100,0.036800,0.073600,0.062780
1996-10-01,0.015500,0.014400,-0.018700,-0.022900,-0.008500,-0.004040
1996-11-01,0.051600,0.061900,0.120000,0.031100,0.066100,0.066140
1996-12-01,0.005000,0.001000,-0.027700,-0.034300,-0.026200,-0.016440
1997-01-01,0.057500,0.039100,0.092900,0.001000,0.095700,0.057240
1997-02-01,0.041500,0.002600,-0.074000,0.031600,0.009300,0.002200
1997-03-01,-0.052400,-0.038900,-0.056400,-0.014500,-0.074800,-0.047400
1997-04-01,0.053100,0.053200,0.077400,0.021100,0.060700,0.053100
1997-05-01,0.059300,0.084500,0.101500,0.060300,0.070100,0.075140
1997-06-01,0.035800,0.052000,0.014100,0.051000,0.088700,0.048320
1997-07-01,0.033400,0.070800,0.160200,0.078000,0.021000,0.072680
1997-08-01,-0.064100,-0.047100,-0.014000,-0.025200,-0.061000,-0.042280
1997-09-01,0.055400,0.038700,0.034100,0.053000,0.066100,0.049460
1997-10-01,-0.031500,-0.066900,-0.082600,-0.019700,0.000900,-0.039960
1997-11-01,0.064600,0.038200,0.014500,0.053100,0.027700,0.039620
1997-12-01,0.037700,-0.010700,-0.042400,-0.001500,0.035200,0.003660
1998-01-01,-0.027300,0.017200,0.052900,0.009000,0.056600,0.021680
1998-02-01,0.049600,0.065300,0.103000,0.103800,0.055300,0.075400
1998-03-01,0.058800,0.051500,0.013000,0.067900,0.035800,0.045400
1998-04-01,-0.032400,0.011200,0.052200,-0.006300,0.019100,0.008760
1998-05-01,0.011000,-0.038300,-0.070500,0.021200,-0.025000,-0.020320
1998-06-01,0.041400,-0.011600,0.087700,0.052600,0.062000,0.046420
1998-07-01,-0.041400,-0.048500,0.005500,-0.029200,-0.002600,-0.023240
1998-08-01,-0.131000,-0.156400,-0.176800,-0.142000,-0.123700,-0.145980
1998-09-01,0.012600,0.019100,0.151200,0.014800,0.120900,0.063720
1998-10-01,0.109900,0.112000,0.062500,0.106900,0.038300,0.085920
1998-11-01,0.064100,0.040500,0.116900,0.094600,0.061900,0.075600
1998-12-01,0.003300,0.032900,0.151900,0.092200,0.049400,0.065940
1999-01-01,-0.034700,0.022600,0.151200,0.021800,0.002800,0.032740
1999-02-01,-0.039900,-0.030900,-0.115700,-0.013400,0.001700,-0.039640
1999-03-01,-0.020300,0.045500,0.085400,0.027000,0.025100,0.032540
1999-04-01,0.039100,0.087000,0.022600,0.003800,-0.055300,0.019440
1999-05-01,0.013700,-0.029100,-0.008300,-0.029800,-0.020300,-0.014760
1999-06-01,0.002600,0.058500,0.115900,0.080700,0.044300,0.060400
1999-07-01,-0.024400,-0.014900,-0.017100,-0.050000,-0.044000,-0.030080
1999-08-01,-0.045900,-0.003500,0.055000,-0.059600,0.037600,-0.003280
1999-09-01,-0.069100,-0.015600,-0.000300,0.012700,-0.070700,-0.028600
1999-10-01,0.066000,0.049400,0.030100,0.032100,0.107300,0.056980
1999-11-01,-0.011000,-0.015100,0.127500,0.041500,0.015200,0.031620
1999-12-01,-0.026400,0.120500,0.207600,0.067600,-0.056200,0.062620
2000-01-01,-0.047200,-0.087600,-0.052800,-0.110100,0.076300,-0.044280
2000-02-01,-0.062700,-0.015400,0.179400,-0.039500,-0.025100,0.007340
2000-03-01,0.074300,0.110600,0.042200,0.133900,-0.000300,0.072140
2000-04-01,-0.019600,0.018000,-0.105200,-0.044800,0.050400,-0.020240
2000-05-01,0.071000,-0.026900,-0.108600,-0.028300,0.037200,-0.011120
2000-06-01,0.021800,-0.002000,0.126100,-0.022100,0.109900,0.046740
2000-07-01,0.007200,-0.017000,-0.051600,-0.012200,-0.065100,-0.027740
2000-08-01,-0.020800,0.097000,0.127000,-0.024000,0.035000,0.042840
2000-09-01,0.037300,-0.077600,-0.147900,0.026600,0.036700,-0.024980
2000-10-01,0.074800,0.020300,-0.074700,-0.017500,0.020600,0.004700
2000-11-01,0.027000,-0.051800,-0.232100,-0.010400,0.007500,-0.051960
2000-12-01,0.054400,0.066000,-0.080600,0.056700,0.034900,0.026280
2001-01-01,-0.021800,0.015600,0.162300,0.064100,-0.085100,0.027020
2001-02-01,0.001400,-0.048800,-0.261100,-0.053300,-0.005400,-0.073440
2001-03-01,-0.047800,-0.058500,-0.138900,-0.028700,-0.085900,-0.071960
2001-04-01,0.009200,0.096800,0.180000,0.056000,0.042500,0.076900
2001-05-01,0.034000,0.018600,-0.032600,0.016100,0.027700,0.012760
2001-06-01,-0.015200,-0.061900,0.014000,-0.025800,-0.029800,-0.023740
2001-07-01,-0.005400,0.004000,-0.075400,0.045500,0.022800,-0.001700
2001-08-01,0.019900,-0.033100,-0.126300,-0.069200,-0.031000,-0.047940
2001-09-01,-0.035200,-0.159600,-0.190500,-0.095100,-0.006300,-0.097340
2001-10-01,0.012800,0.048100,0.157400,0.015700,0.012600,0.049320
2001-11-01,0.025800,0.088200,0.159700,0.098100,0.050200,0.084400
2001-12-01,0.018900,0.039500,-0.006800,0.043400,-0.028200,0.013360
2002-01-01,0.008700,0.020000,-0.004700,0.026100,-0.024100,0.005200
2002-02-01,0.042400,0.045900,-0.131800,-0.001500,-0.004500,-0.009900
2002-03-01,0.038000,0.048900,0.064900,0.020900,0.005400,0.035620
2002-04-01,0.021200,-0.010300,-0.119000,-0.016200,-0.075500,-0.039960
2002-05-01,0.012700,-0.008400,-0.035500,-0.014400,-0.022800,-0.013680
2002-06-01,-0.060500,-0.036900,-0.122000,-0.051000,-0.095300,-0.073140
2002-07-01,-0.066300,-0.101000,-0.096800,-0.114300,-0.027600,-0.081200
2002-08-01,0.022500,-0.027600,-0.009500,0.018400,0.006500,0.002060
2002-09-01,-0.077300,-0.097900,-0.166700,-0.094400,-0.058900,-0.099040
2002-10-01,0.050600,0.040300,0.194500,0.057200,0.056800,0.079880
2002-11-01,-0.010900,0.084100,0.163300,0.019000,0.037800,0.058660
2002-12-01,-0.002300,-0.050300,-0.129600,-0.069900,-0.040900,-0.058600
2003-01-01,-0.039300,-0.044400,-0.015100,-0.047600,-0.006000,-0.030480
2003-02-01,-0.028800,-0.018200,0.011900,-0.012100,-0.019600,-0.013360
2003-03-01,-0.026200,-0.011600,-0.009500,0.046800,0.037300,0.007360
2003-04-01,0.043800,0.067200,0.092400,0.089700,0.042700,0.067160
2003-05-01,0.095400,0.062100,0.097600,0.034800,0.039400,0.065860
2003-06-01,0.016600,0.018200,0.003400,0.034400,0.041600,0.022840
2003-07-01,-0.016900,0.059600,0.055900,0.032900,0.004800,0.027260
2003-08-01,0.002900,0.057000,0.060900,0.067300,-0.028200,0.031980
2003-09-01,0.011400,-0.052200,-0.009300,-0.045400,0.003000,-0.018500
2003-10-01,0.059300,0.105900,0.082600,0.090300,0.008700,0.069360
2003-11-01,0.035900,0.026700,0.018600,0.005600,0.018200,0.021000
2003-12-01,0.034400,0.072500,0.021400,-0.021300,0.056400,0.032680
2004-01-01,0.000600,-0.008600,0.044800,0.004500,0.031000,0.014460
2004-02-01,0.042600,0.015400,-0.029300,0.061000,0.008900,0.019720
2004-03-01,-0.000900,-0.005700,-0.025100,0.002800,-0.039100,-0.013600
2004-04-01,0.014100,-0.008700,-0.049200,-0.027200,0.035100,-0.007180
2004-05-01,-0.019100,0.018600,0.048600,0.003000,-0.004200,0.009380
2004-06-01,0.016700,0.061600,0.026600,0.000300,-0.005000,0.020040
2004-07-01,-0.059700,-0.039500,-0.085200,-0.040300,-0.059300,-0.056800
2004-08-01,0.007900,0.000200,-0.045200,-0.012000,0.016400,-0.006540
2004-09-01,-0.020200,0.029200,0.034400,0.026100,-0.014100,0.011080
2004-10-01,0.028400,-0.013200,0.051400,0.030600,-0.024300,0.014580
2004-11-01,0.046100,0.077800,0.057200,0.036700,0.006700,0.044900
2004-12-01,0.047700,0.020900,0.030900,0.035000,0.056600,0.038220
2005-01-01,0.002300,-0.020300,-0.063500,-0.010300,-0.040800,-0.026520
2005-02-01,0.007300,0.040300,0.000200,0.006300,0.024400,0.015700
2005-03-01,-0.008500,-0.015900,-0.025500,0.002200,-0.004800,-0.010500
2005-04-01,-0.009600,-0.050800,-0.044900,-0.052800,0.039500,-0.023720
2005-05-01,0.023300,0.040300,0.082300,0.064300,0.014800,0.045000
2005-06-01,-0.016700,-0.007000,-0.016900,0.024400,-0.005800,-0.004400
2005-07-01,0.027100,0.065600,0.060800,0.058300,0.037200,0.049800
2005-08-01,0.000800,-0.004200,-0.003800,-0.056000,-0.003100,-0.013260
2005-09-01,0.003700,0.010900,0.007000,-0.018000,-0.019300,-0.003140
2005-10-01,-0.015000,-0.031800,-0.017700,0.015400,-0.032600,-0.016340
2005-11-01,0.009900,0.066000,0.065300,0.039400,0.015900,0.039300
2005-12-01,-0.000700,0.015500,-0.019600,-0.005900,0.024000,0.002660
2006-01-01,0.001000,0.062500,0.039900,0.020100,0.021900,0.029080
2006-02-01,0.011500,0.013500,-0.010100,0.014000,0.010500,0.007880
2006-03-01,0.012400,0.043600,0.028900,0.024300,-0.010100,0.019820
2006-04-01,0.010500,0.047500,-0.011400,-0.015800,-0.018600,0.002440
2006-05-01,0.010600,-0.034400,-0.069000,-0.018700,-0.022000,-0.026700
2006-06-01,0.003000,-0.006300,-0.014200,0.002900,-0.001100,-0.003140
2006-07-01,0.035500,-0.045400,-0.038100,-0.042900,0.041200,-0.009940
2006-08-01,0.030600,0.003400,0.074300,0.022200,0.023300,0.030760
2006-09-01,-0.006500,0.019800,0.036300,0.056900,0.015300,0.024360
2006-10-01,0.028100,0.045400,0.040900,0.039200,0.017000,0.034120
2006-11-01,0.014500,0.046300,0.030700,-0.012300,0.000700,0.015980
2006-12-01,0.020200,0.000500,-0.009500,0.014600,0.001300,0.005420
2007-01-01,0.015400,0.032800,0.019800,0.036400,0.035100,0.027900
2007-02-01,-0.014900,0.009300,-0.023500,-0.006800,-0.028500,-0.012880
2007-03-01,0.026500,0.020000,0.008700,0.008000,-0.002500,0.012140
2007-04-01,0.036200,0.054000,0.048700,0.022800,0.067800,0.045900
2007-05-01,0.028800,0.061700,0.039000,0.023600,0.011400,0.032900
2007-06-01,-0.010600,-0.005900,0.005300,-0.019700,-0.033700,-0.012920
2007-07-01,-0.041500,-0.000600,-0.010300,-0.053200,-0.040200,-0.029160
2007-08-01,0.018200,-0.002000,0.028800,0.015300,0.023200,0.016700
2007-09-01,0.040000,0.050000,0.041900,-0.006500,0.035400,0.032160
2007-10-01,0.021800,0.004300,0.067800,0.011700,0.014100,0.023940
2007-11-01,0.008500,-0.040800,-0.075600,-0.037300,0.000100,-0.029020
2007-12-01,-0.010100,0.006900,0.014700,-0.026800,-0.039500,-0.010960
2008-01-01,-0.051900,-0.074800,-0.124200,-0.004700,-0.046100,-0.060340
2008-02-01,-0.001300,-0.001700,-0.035900,-0.046500,-0.009300,-0.018940
2008-03-01,0.011800,-0.008700,0.007100,0.018500,-0.017700,0.002200
2008-04-01,-0.011500,0.063000,0.065000,0.050100,0.004300,0.034180
2008-05-01,0.033800,0.042000,0.056900,0.011900,0.016200,0.032160
2008-06-01,-0.073400,-0.108000,-0.088800,-0.080900,-0.030100,-0.076240
2008-07-01,0.022600,-0.020600,-0.006100,0.011400,0.067500,0.014960
2008-08-01,0.017200,0.014800,0.024000,0.053900,0.017700,0.025520
2008-09-01,-0.029600,-0.158200,-0.125100,-0.057600,-0.059500,-0.086000
2008-10-01,-0.134100,-0.237100,-0.180800,-0.150800,-0.110300,-0.162620
2008-11-01,-0.043700,-0.079600,-0.108100,-0.076800,-0.073300,-0.076300
2008-12-01,0.008700,0.037000,0.020600,0.048900,0.067400,0.036520
2009-01-01,-0.050500,-0.094700,-0.031400,-0.076100,-0.022000,-0.054940
2009-02-01,-0.076600,-0.158400,-0.050800,-0.030500,-0.108200,-0.084900
2009-03-01,0.064400,0.086900,0.115400,0.099800,0.074100,0.088120
2009-04-01,0.049700,0.209400,0.123800,0.095400,-0.009400,0.093780
2009-05-01,0.071600,0.051200,0.030200,-0.009300,0.062100,0.041160
2009-06-01,0.006500,-0.011800,0.044800,-0.002900,0.036100,0.014540
2009-07-01,0.073100,0.107000,0.081400,0.067700,0.054800,0.076800
2009-08-01,0.007400,0.047500,0.023000,0.037100,0.022000,0.027400
2009-09-01,0.042300,0.064600,0.052200,0.024000,0.021800,0.040980
2009-10-01,-0.006200,-0.037200,-0.014800,0.000400,-0.034700,-0.018500
2009-11-01,0.038600,0.072100,0.048700,0.050000,0.080700,0.058020
2009-12-01,0.026400,0.046700,0.059700,0.019500,0.024700,0.035400
2010-01-01,-0.024000,-0.044600,-0.078800,-0.018300,-0.000100,-0.033160
2010-02-01,0.026600,0.058500,0.048300,0.042900,0.003800,0.036020
2010-03-01,0.058000,0.078000,0.066700,0.062500,0.036300,0.060300
2010-04-01,-0.010200,0.041600,0.022900,0.025200,-0.021800,0.011540
2010-05-01,-0.057300,-0.092600,-0.077800,-0.054100,-0.080800,-0.072520
2010-06-01,-0.019100,-0.064900,-0.061700,-0.091100,-0.016600,-0.050680
2010-07-01,0.073600,0.103600,0.073300,0.046100,0.021400,0.063600
2010-08-01,-0.011700,-0.073600,-0.065300,-0.039700,-0.017000,-0.041460
2010-09-01,0.061500,0.123000,0.125400,0.121500,0.090000,0.104280
2010-10-01,0.044000,0.045500,0.064300,0.024100,0.019400,0.039460
2010-11-01,-0.000700,0.028100,-0.007100,0.041800,-0.033400,0.005740
2010-12-01,0.043500,0.073100,0.059600,0.032100,0.054500,0.052560
2011-01-01,-0.023700,0.044100,0.039200,-0.008600,-0.007200,0.008760
2011-02-01,0.047200,0.035400,0.024200,0.022600,0.033300,0.032540
2011-03-01,0.030300,0.023600,-0.014400,0.011000,0.022600,0.014620
2011-04-01,0.046100,0.019900,0.031000,0.045100,0.062500,0.040920
2011-05-01,0.020400,-0.029900,-0.017500,0.008800,0.019900,0.000340
2011-06-01,-0.010700,0.000100,-0.024500,-0.008800,-0.018700,-0.012520
2011-07-01,-0.004200,-0.059500,-0.005300,-0.006400,-0.036700,-0.022420
2011-08-01,-0.006600,-0.076000,-0.067700,-0.028800,-0.031300,-0.042080
2011-09-01,-0.048700,-0.119900,-0.047400,-0.038900,-0.039700,-0.058920
2011-10-01,0.063000,0.164200,0.117700,0.097500,0.055200,0.099520
2011-11-01,0.014400,0.018400,-0.019600,0.010700,0.013000,0.007380
2011-12-01,0.018900,-0.017900,-0.014300,0.009000,0.034700,0.006080
2012-01-01,0.003900,0.081500,0.084700,0.040600,0.034300,0.049000
2012-02-01,0.039300,0.039700,0.066400,0.031200,0.012500,0.037820
2012-03-01,0.039000,-0.000200,0.046600,0.046600,0.039500,0.034300
2012-04-01,0.008100,-0.010200,-0.021000,0.009500,0.006000,-0.001520
2012-05-01,-0.026700,-0.087500,-0.078200,-0.030300,-0.032400,-0.051020
2012-06-01,0.034400,0.007800,0.029300,0.021700,0.068400,0.032320
2012-07-01,0.014000,0.006400,-0.001000,0.012200,0.016300,0.009580
2012-08-01,0.001200,0.034600,0.048000,0.027600,0.009700,0.024220
2012-09-01,0.009400,0.015500,0.012000,0.019200,0.046800,0.020580
2012-10-01,-0.016800,-0.003700,-0.063500,-0.010300,-0.019200,-0.022700
2012-11-01,0.032000,0.030300,0.014600,0.014700,0.015100,0.021340
2012-12-01,-0.022600,0.037100,0.003700,-0.011200,-0.005300,0.000340
2013-01-01,0.051200,0.056200,0.023700,0.055400,0.080800,0.053460
2013-02-01,0.031700,0.012900,0.006800,0.008400,0.013300,0.014620
2013-03-01,0.050600,0.031500,0.026800,0.047300,0.065200,0.044280
2013-04-01,0.037400,-0.003200,0.003800,0.027200,0.025900,0.018220
2013-05-01,-0.022900,0.046500,0.045700,0.022300,0.016100,0.021540
2013-06-01,0.000700,-0.016200,-0.029300,-0.000300,-0.013800,-0.011780
2013-07-01,0.028900,0.064700,0.056900,0.059000,0.080700,0.058040
2013-08-01,-0.039100,-0.017200,-0.002000,-0.042600,-0.036700,-0.027520
2013-09-01,0.020000,0.065800,0.038100,0.044900,0.041700,0.042100
2013-10-01,0.048200,0.041900,0.037900,0.051200,0.035500,0.042940
2013-11-01,0.012700,0.033000,0.036100,0.036900,0.045000,0.032740
2013-12-01,0.024700,0.040200,0.039800,0.002500,0.005900,0.022620
2014-01-01,-0.057200,-0.041300,-0.014400,-0.064800,0.017900,-0.031960
2014-02-01,0.034600,0.053600,0.051200,0.053300,0.063500,0.051240
2014-03-01,0.032500,-0.001600,-0.006100,-0.005900,-0.024700,-0.001160
2014-04-01,0.014900,0.005100,-0.009900,-0.009300,-0.003300,-0.000500
2014-05-01,0.033700,0.013500,0.034200,0.009900,0.018500,0.021960
2014-06-01,0.012000,0.022800,0.028500,0.012600,0.028700,0.020920
2014-07-01,-0.043500,-0.047600,0.001500,-0.020200,-0.003400,-0.022640
2014-08-01,0.055600,0.046700,0.042400,0.050100,0.055400,0.050040
2014-09-01,-0.000700,-0.033300,-0.014000,-0.013300,-0.002200,-0.012700
2014-10-01,0.026900,0.031800,0.015800,0.027100,0.059200,0.032160
